Pos. [°2?],Intensity [Counts]
13.2199,4987.736
13.2419,5098.5892
13.2639,5202.3779
13.2859,5098.5664
13.3079,5137.7802
13.3299,5063.9203
13.3519,5027.3304
13.3739,5100.1967
13.3959,5139.3352
13.4179,5013.8229
13.4399,4973.8222
13.4619,5133.5596
13.4839,5127.0751
13.5059,5071.6196
13.5279,5121.5373
13.5499,5128.8909
13.5719,5092.9807
13.5939,5020.2999
13.6159,5036.8702
13.6379,5092.5625
13.6599,5149.4858
13.6819,5174.7434
13.7039,5147.9714
13.7259,5127.1111
13.7479,5127.4823
13.7699,5080.9704
13.7919,5075.6972
13.8139,5191.1742
13.8359,5202.937
13.8579,5127.2074
13.8799,5202.7302
13.9019,5254.4228
13.9239,5188.0471
13.9459,5224.5252
13.9679,5285.3211
13.9899,5255.114
14.0119,5299.2346
14.0339,5272.3382
14.0559,5201.9454
14.0779,5383.3365
14.0999,5249.4644
14.1219,5281.2154
14.1439,5326.9381
14.1659,5390.5006
14.1879,5411.5093
14.2099,5437.7788
14.2319,5461.4415
14.2539,5539.8477
14.2759,5423.5751
14.2979,5344.3667
14.3199,5475.3241
14.3419,5524.4897
14.3639,5436.8003
14.3859,5542.6117
14.4079,5403.0839
14.4299,5569.4898
14.4519,5564.5826
14.4739,5396.5662
14.4959,5521.1324
14.5179,5365.3106
14.5399,5525.8023
14.5619,5412.6736
14.5839,5478.8912
14.6059,5308.7256
14.6279,5274.7309
14.6499,5142.2055
14.6719,5112.5265
14.6939,5043.7345
14.7159,5076.624
14.7379,5213.6047
14.7599,5198.0146
14.7819,5072.9479
14.8039,5085.5869
14.8259,4989.8348
14.8479,4971.888
14.8699,5066.6902
14.8919,5042.6509
14.9139,5013.3058
14.9359,5059.9573
14.9579,5086.6598
14.9799,5045.2276
15.0019,5012.3334
15.0239,5108.475
15.0459,5104.9075
15.0679,5013.9159
15.0899,5025.8457
15.1119,5046.3402
15.1339,5058.3452
15.1559,5064.8584
15.1779,5012.0285
15.1999,4985.9277
15.2219,5022.1771
15.2439,5051.8726
15.2659,5110.0267
15.2879,5158.4797
15.3099,5060.0226
15.3319,4996.1725
15.3539,4957.3481
15.3759,4977.3869
15.3979,4977.5516
15.4199,5036.742
15.4419,5020.8612
15.4639,4998.5488
15.4859,5048.8496
15.5079,5056.3068
15.5299,4986.3185
15.5519,5014.6299
15.5739,5026.4316
15.5959,4958.584
15.6179,4968.2419
15.6399,5019.2439
15.6619,5050.1062
15.6839,5031.6711
15.7059,5084.8369
15.7279,5071.817
15.7499,5020.8603
15.7719,5142.8345
15.7939,5078.0116
15.8159,5023.6608
15.8379,5111.7307
15.8599,5139.5133
15.8819,5120.5182
15.9039,5108.0487
15.9259,5052.643
15.9479,5206.954
15.9699,5088.9605
15.9919,5135.6181
16.0139,5269.9018
16.0359,5113.6232
16.0579,5143.6638
16.0799,5170.5433
16.1019,5112.9567
16.1239,5200.7951
16.1459,5109.4443
16.1679,5250.7775
16.1899,5345.0974
16.2119,5113.9442
16.2339,5261.6885
16.2559,5075.1945
16.2779,5166.1505
16.2999,5101.4282
16.3219,5110.0118
16.3439,5113.5281
16.3659,5190.0558
16.3879,5003.9086
16.4099,5070.2665
16.4319,5102.036
16.4539,5233.9911
16.4759,5155.5743
16.4979,5193.4033
16.5199,5295.8053
16.5419,5271.4711
16.5639,5303.3745
16.5859,5197.5163
16.6079,5231.3785
16.6299,5207.238
16.6519,5244.6503
16.6739,5160.2578
16.6959,5288.6051
16.7179,5237.59
16.7399,5250.9012
16.7619,5290.8516
16.7839,5332.3599
16.8059,5258.6871
16.8279,5134.3497
16.8499,5245.469
16.8719,5258.8944
16.8939,5309.1277
16.9159,5263.9676
16.9379,5304.4493
16.9599,5265.5633
16.9819,5254.3335
17.0039,5350.15
17.0259,5326.9241
17.0479,5274.7966
17.0699,5346.5949
17.0919,5369.7218
17.1139,5413.7316
17.1359,5442.4833
17.1579,5457.3776
17.1799,5477.354
17.2019,5495.3501
17.2239,5593.8079
17.2459,5641.7699
17.2679,5590.7285
17.2899,5713.078
17.3119,5908.7568
17.3339,5795.6123
17.3559,5725.4401
17.3779,5779.8968
17.3999,5760.8082
17.4219,5630.3184
17.4439,5513.2787
17.4659,5465.0039
17.4879,5320.5627
17.5099,5354.7907
17.5319,5460.5527
17.5539,5404.7786
17.5759,5419.1608
17.5979,5487.4396
17.6199,5383.1797
17.6419,5356.5841
17.6639,5427.2307
17.6859,5429.5693
17.7079,5537.9146
17.7299,5465.3863
17.7519,5493.5325
17.7739,5562.5635
17.7959,5521.0889
17.8179,5354.2869
17.8399,5395.0266
17.8619,5387.942
17.8839,5370.943
17.9059,5360.0914
17.9279,5324.6804
17.9499,5362.1947
17.9719,5478.2553
17.9939,5347.8769
18.0159,5166.6315
18.0379,5148.354
18.0599,5345.3326
18.0819,5403.416
18.1039,5243.1048
18.1259,5313.3667
18.1479,5267.8437
18.1699,5265.7582
18.1919,5360
18.2139,5350.875
18.2359,5218.2346
18.2579,5265.6137
18.2799,5342.4051
18.3019,5331.6668
18.3239,5409.2372
18.3459,5240.2526
18.3679,5210.6226
18.3899,5355.0649
18.4119,5334.4134
18.4339,5296.2656
18.4559,5355.1515
18.4779,5379.5772
18.4999,5371.1739
