Pos. [°2?],Intensity [Counts]
18.5659,2245.9528
18.5879,2212.1248
18.6099,2159.4139
18.6319,2140.0223
18.6539,2229.4425
18.6759,2204.8003
18.6979,2176
18.7199,2163.0875
18.7419,2149.2842
18.7639,2158.3658
18.7859,2190.9175
18.8079,2211.0521
18.8299,2202.1504
18.8519,2192.9675
18.8739,2200.2449
18.8959,2176.8244
18.9179,2167.7995
18.9399,2175.4891
18.9619,2150.4838
18.9839,2173.5619
19.0059,2122.5023
19.0279,2162.9383
19.0499,2180.991
19.0719,2194.3276
19.0939,2216.5073
19.1159,2183.4651
19.1379,2182.3166
19.1599,2179.2684
19.1819,2147.6243
19.2039,2170.89
19.2259,2208.9381
19.2479,2180.1258
19.2699,2161.9587
19.2919,2235.506
19.3139,2208.3165
19.3359,2155.9272
19.3579,2135.469
19.3799,2142.4297
19.4019,2154.9931
19.4239,2172.7788
19.4459,2193.0246
19.4679,2201.8176
19.4899,2198.3451
19.5119,2194.6357
19.5339,2206.8063
19.5559,2202.6858
19.5779,2172.9508
19.5999,2143.5565
19.6219,2127.9557
19.6439,2043.2624
19.6659,2163.7436
19.6879,2132.4734
19.7099,2163.7464
19.7319,2157.0678
19.7539,2169.8496
19.7759,2160.7084
19.7979,2173.2704
19.8199,2142.3141
19.8419,2203.238
19.8639,2124.2496
19.8859,2141.944
19.9079,2098.4204
19.9299,2144.6442
19.9519,2213.6399
19.9739,2066.777
19.9959,2185.2979
20.0179,2169.0442
20.0399,2103.086
20.0619,2100.1535
20.0839,2164.6622
20.1059,2134.7207
20.1279,2128.977
20.1499,2194.351
20.1719,2168.9583
20.1939,2224.0431
20.2159,2139.7877
20.2379,2207.4238
20.2599,2218.67
20.2819,2165.6135
20.3039,2145.3737
20.3259,2170.8131
20.3479,2129.8821
20.3699,2178.5811
20.3919,2178.3442
20.4139,2216.2832
20.4359,2198.174
20.4579,2210.7808
20.4799,2285.8114
20.5019,2349.646
20.5239,2280.0554
20.5459,2236.2626
20.5679,2318.0021
20.5899,2372.5133
20.6119,2346.1902
20.6339,2306.884
20.6559,2322.2724
20.6779,2298.112
20.6999,2269.4882
20.7219,2237.8376
20.7439,2210.8673
20.7659,2251.6382
20.7879,2195.8582
20.8099,2174.301
20.8319,2214.6421
20.8539,2194.5536
20.8759,2162.0943
20.8979,2205.1811
20.9199,2194.5269
20.9419,2193.0915
20.9639,2193.233
20.9859,2213.7543
21.0079,2234.0088
21.0299,2224.002
21.0519,2182.3883
21.0739,2149.4454
21.0959,2190.7872
21.1179,2207.8318
21.1399,2213.3717
21.1619,2204.2212
21.1839,2182.3889
21.2059,2187.0177
21.2279,2269.4146
21.2499,2276.2635
21.2719,2186.6901
21.2939,2168.2694
21.3159,2163.6322
21.3379,2118.3539
21.3599,2174.4647
21.3819,2231.475
21.4039,2168.1636
21.4259,2203.8732
21.4479,2163.2959
21.4699,2155.118
