Angle,Counts
6.8399,5386.997
6.8619,5421.0826
6.8839,5397.4159
6.9059,5248.8407
6.9279,5255.2758
6.9499,5225.0354
6.9719,5256.3678
6.9939,5352.4219
7.0159,5297.3554
7.0379,5168.4247
7.0599,5187.2311
7.0819,5160.5664
7.1039,5264.4174
7.1259,5170.997
7.1479,5120.5398
7.1699,5149.0344
7.1919,5029.9046
7.2139,5118.8319
7.2359,5115.914
7.2579,4981.2379
7.2799,5155.267
7.3019,5099.2399
7.3239,4996.1775
7.3459,4923.6283
7.3679,4993.2616
7.3899,5068.056
7.4119,5006.9823
7.4339,4939.7414
7.4559,5001.265
7.4779,4931.1445
7.4999,4886.2178
7.5219,4848.4268
7.5439,4907.7168
7.5659,4764.6844
7.5879,4769.6209
7.6099,4767.6932
7.6319,4788.9047
7.6539,4873.3903
7.6759,4798.289
7.6979,4709.6391
7.7199,4764.0084
7.7419,4830.9381
7.7639,4800.7124
7.7859,4685.3549
7.8079,4619.9587
7.8299,4671.6775
7.8519,4693.2493
7.8739,4668.5575
7.8959,4690.6593
7.9179,4783.3962
7.9399,4722.5752
7.9619,4680.7709
7.9839,4718.4331
8.0059,4688.4513
8.0279,4597.9705
8.0499,4544.7709
8.0719,4602.2744
8.0939,4695.0914
8.1159,4637.4395
8.1379,4518.5663
8.1599,4456.6755
8.1819,4492.533
8.2039,4490.5368
8.2259,4465.7601
8.2479,4518.6952
8.2699,4496.7256
8.2919,4464.7473
8.3139,4478.7443
8.3359,4459.7611
8.3579,4416.3903
8.3799,4388.0182
8.4019,4325.1445
8.4239,4333.0335
8.4459,4413.4278
8.4679,4381.2006
8.4899,4298.2497
8.5119,4309.912
8.5339,4262.2389
8.5559,4203.9838
8.5779,4230.3697
8.5999,4315.7906
8.6219,4322.0629
8.6439,4320.5959
8.6659,4244.5811
8.6879,4228.3363
8.7099,4244.2979
8.7319,4247.2345
8.7539,4202.6666
8.7759,4213.7021
8.7979,4196.7316
8.8199,4138.0477
8.8419,4196.2901
8.8639,4111.9705
8.8859,4133.0217
8.9079,4101.9921
8.9299,4220.4071
8.9519,4186.4729
8.9739,4069.2153
8.9959,4109.0398
9.0179,4016.8466
9.0399,4129.9455
9.0619,3929.9822
9.0839,3991.1608
9.1059,4004.7188
9.1279,4084.9248
9.1499,3829.2526
9.1719,4015.622
9.1939,4068.1357
9.2159,3989.9233
9.2379,3960.8555
9.2599,3952.1946
9.2819,3869.5674
9.3039,3956.8992
9.3259,3875.7434
9.3479,4013.3485
9.3699,3876.0964
9.3919,3906.9808
9.4139,3812.5978
9.4359,3748.03
9.4579,3727.5133
9.4799,3755.857
9.5019,3868.6519
9.5239,3848.3938
9.5459,3803.8151
9.5679,3797.8368
9.5899,3834.1003
9.6119,3860.6283
9.6339,3862.4149
9.6559,3794.6592
9.6779,3773.7366
9.6999,3882.5972
9.7219,3752.062
9.7439,3758.4931
9.7659,3766.475
9.7879,3834.7861
9.8099,3781.471
9.8319,3753.5968
9.8539,3714.2006
9.8759,3751.0403
9.8979,3735.3057
9.9199,3720.2169
9.9419,3771.1062
9.9639,3736.0251
9.9859,3699.823
10.0079,3775.152
10.0299,3875.5841
10.0519,3833.7817
10.0739,3815.0334
10.0959,3809.8436
10.1179,3802.9558
10.1399,3857.6171
10.1619,3917.8338
10.1839,3888.5575
10.2059,3972.5645
10.2279,4056.6013
10.2499,4155.1712
10.2719,4310.2533
10.2939,4218.5869
10.3159,4019.8716
10.3379,3881.7856
10.3599,3765.3721
10.3819,3654.4572
