Angle,Counts
8.5339,5073.4868
8.5559,5076.2812
8.5779,5101.471
8.5999,5111.323
8.6219,4988.9468
8.6439,5089.9952
8.6659,4998.9055
8.6879,5050.4312
8.7099,5045.821
8.7319,5049.6062
8.7539,5007.5555
8.7759,4983.7291
8.7979,5030.7463
8.8199,4901.2507
8.8419,4916.9627
8.8639,4963.087
8.8859,4906.1357
8.9079,4865.6303
8.9299,4890.7876
8.9519,4978.5094
8.9739,4797.1533
8.9959,4906.5561
9.0179,4928.2527
9.0399,4882.1219
9.0619,4938.8407
9.0839,4813.0727
9.1059,4739.7895
9.1279,4768.5885
9.1499,4661.1061
9.1719,4807.3166
9.1939,4831.2949
9.2159,4680.1893
9.2379,4747.0945
9.2599,4896.1754
9.2819,4723.998
9.3039,4676.4872
9.3259,4718.2832
9.3479,4750.3254
9.3699,4686.293
9.3919,4679.6372
9.4139,4703.5467
9.4359,4648.9445
9.4579,4726.3775
9.4799,4634.765
9.5019,4598.586
9.5239,4581.885
9.5459,4641.41
9.5679,4616.5811
9.5899,4640.1416
9.6119,4607.6597
9.6339,4515.1486
9.6559,4606.6592
9.6779,4523.7021
9.6999,4554.6573
9.7219,4586.3363
9.7439,4623.9484
9.7659,4596.1337
9.7879,4506.7581
9.8099,4563.182
9.8319,4687.0998
9.8539,4617.3037
9.8759,4524.9248
9.8979,4535.997
9.9199,4523.4203
9.9419,4582.2243
9.9639,4648.3023
9.9859,4587.3834
10.0079,4577.8776
10.0299,4641.0423
10.0519,4620.7345
10.0739,4644.5271
10.0959,4751.2026
10.1179,4823.5487
10.1399,4893.8565
10.1619,4904.9882
10.1839,4934.7124
10.2059,5098.5773
10.2279,5157.1322
10.2499,5174.0413
10.2719,5283.1171
10.2939,5267.6322
10.3159,5172.1106
10.3379,4932.2388
10.3599,4776.7232
10.3819,4620.348
10.4039,4387.8966
10.4259,4329.6618
10.4479,4248.3731
10.4699,4198.061
10.4919,4178.5221
10.5139,4229.5576
10.5359,4072.2221
10.5579,4141.9893
10.5799,4136.6991
10.6019,4076.7659
10.6239,3976.9906
10.6459,4132.475
10.6679,4060.2654
10.6899,4031.5467
10.7119,4043.0752
10.7339,3938.9232
10.7559,3960.8506
10.7779,3978.6283
10.7999,3815.1685
10.8219,3895.2469
10.8439,3928.472
10.8659,3950.1121
10.8879,3957.7901
10.9099,4003.1859
