Pos. [°2?],Intensity [Counts]
7.5154,1805.7187
7.5264,1746.1799
7.5374,1680.7297
7.5484,1752.3624
7.5594,1771.5309
7.5704,1681.8614
7.5814,1750.8692
7.5924,1740.1195
7.6034,1733.3324
7.6144,1775.999
7.6254,1786.6725
7.6364,1756.618
7.6474,1766.7581
7.6584,1748.0398
7.6694,1717.9194
7.6804,1736.1971
7.6914,1724.6519
7.7024,1745.1451
7.7134,1768.3303
7.7244,1696.087
7.7354,1691.5389
7.7464,1751.739
7.7574,1764.0973
7.7684,1717.152
7.7794,1755.6303
7.7904,1723.028
7.8014,1723.7916
7.8124,1767.9612
7.8234,1760.1032
7.8344,1738.4322
7.8454,1774.2694
7.8564,1765.1328
7.8674,1790.7591
7.8784,1748.0569
7.8894,1703.4602
7.9004,1742.2503
7.9114,1749.5457
7.9224,1749.8112
7.9334,1762.9616
7.9444,1713.3185
7.9554,1682.7434
7.9664,1722.7931
7.9774,1767.5556
7.9884,1741.9793
7.9994,1737.8466
8.0104,1717.1224
8.0214,1692.0236
8.0324,1759.4032
8.0434,1778.6037
8.0544,1751.2433
8.0654,1722.0757
8.0764,1778.2838
8.0874,1799.1091
8.0984,1754.3176
8.1094,1761.6067
8.1204,1744.1017
8.1314,1729.3618
8.1424,1732.4395
8.1534,1762.5841
8.1644,1749.0649
8.1754,1737.3392
8.1864,1699.702
8.1974,1631.4994
8.2084,1701.6215
8.2194,1712.7404
8.2304,1736.1475
8.2414,1704.4267
8.2524,1689.3717
8.2634,1781.6382
8.2744,1753.2915
8.2854,1716.5103
8.2964,1689.2881
8.3074,1681.4543
8.3184,1655.7124
8.3294,1677.7218
8.3404,1659.7768
8.3514,1744.6638
8.3624,1717.4277
8.3734,1719.9941
8.3844,1725.2566
8.3954,1656.0581
8.4064,1742.4518
8.4174,1671.3392
8.4284,1654.7281
8.4394,1608.24
8.4504,1678.2699
8.4614,1704.8309
8.4724,1719.8269
8.4834,1708.0472
8.4944,1753.5988
8.5054,1752.2123
8.5164,1690.7331
8.5274,1729.4484
8.5384,1725.5728
8.5494,1750.1769
8.5604,1707.9027
8.5714,1768.5084
8.5824,1761.0855
8.5934,1703.5349
8.6044,1723.084
8.6154,1699.2419
8.6264,1699.387
8.6374,1728.6372
8.6484,1729.5044
8.6594,1707.7896
8.6704,1693.2783
8.6814,1706.0531
8.6924,1715.6716
8.7034,1731.8683
8.7144,1699.9247
8.7254,1620.0423
8.7364,1636.9057
8.7474,1662.0442
8.7584,1650.1239
8.7694,1688.9292
8.7804,1734.3187
8.7914,1740.2575
8.8024,1703.7286
8.8134,1721.2626
8.8244,1721.9567
8.8354,1690.9439
8.8464,1672.5265
8.8574,1715.0296
8.8684,1697.5402
8.8794,1647.8023
8.8904,1651.6357
8.9014,1664.4681
8.9124,1693.6121
8.9234,1705.7119
8.9344,1673.0059
8.9454,1656.9115
8.9564,1703.4622
8.9674,1729.3235
8.9784,1711.1268
8.9894,1702.6863
9.0004,1656.8908
9.0114,1696.7169
9.0224,1705.8127
9.0334,1663.2251
9.0444,1630.5575
9.0554,1689.3669
9.0664,1728.5369
9.0774,1708.8908
9.0884,1668.528
9.0994,1675.3756
9.1104,1671.6062
9.1214,1652.4897
9.1324,1657.4612
9.1434,1642.6902
9.1544,1742.7425
9.1654,1656.4561
9.1764,1714.6225
9.1874,1750.2272
9.1984,1666.5328
9.2094,1653.4071
9.2204,1730.4445
9.2314,1730.2163
9.2424,1730
9.2534,1723.1308
9.2644,1709.0895
9.2754,1754.6047
9.2864,1689.2916
9.2974,1758.4208
9.3084,1738.289
9.3194,1699.3392
9.3304,1683.9586
9.3414,1635.3275
9.3524,1718.7129
9.3634,1707.9804
9.3744,1717.1931
9.3854,1655.1662
9.3964,1641.503
9.4074,1670.705
9.4184,1658.2665
9.4294,1708.7709
9.4404,1705.8763
9.4514,1793.9212
9.4624,1696.9021
9.4734,1672.4927
9.4844,1697.0427
9.4954,1667.4377
9.5064,1726.2949
9.5174,1689.2489
9.5284,1738.9527
9.5394,1680.2654
9.5504,1667.7193
9.5614,1699.0236
9.5724,1706.4573
9.5834,1742.5025
9.5944,1760.144
9.6054,1728.7551
9.6164,1714.97
9.6274,1745.3246
9.6384,1791.4778
9.6494,1716.5161
9.6604,1641.797
9.6714,1692.3895
9.6824,1688.9556
9.6934,1657.8909
9.7044,1747.5252
9.7154,1754.2211
9.7264,1695.7443
9.7374,1671.5132
9.7484,1691.4617
9.7594,1683.5575
9.7704,1688.5399
9.7814,1744.1358
9.7924,1709.3927
9.8034,1682.1092
9.8144,1698.2979
9.8254,1709.825
9.8364,1739.3098
9.8474,1695.9468
9.8584,1729.7327
9.8694,1703.7344
9.8804,1699.2306
9.8914,1714.471
9.9024,1675.0235
9.9134,1748.5665
9.9244,1768.6475
9.9354,1718.3982
9.9464,1761.1854
9.9574,1694.758
9.9684,1757.1668
9.9794,1683.7265
9.9904,1729.6289
10.0014,1745.3658
10.0124,1696.0653
10.0234,1711.2508
10.0344,1731.3717
10.0454,1726.2035
10.0564,1761.0212
10.0674,1692.0589
10.0784,1718.2228
