"Angle","Counts"
3.00243322,27470
3.01329966,26983
3.0241661,27020
3.03503254,26322
3.04589898,26389
3.05676542,25864
3.06763186,25552
3.0784983,25599
3.08936474,24924
3.10023118,24763
3.11109762,24705
3.12196406,24344
3.1328305,24280
3.14369694,23847
3.15456338,23383
3.16542982,23236
3.17629626,23007
3.1871627,22940
3.19802914,22695
3.20889558,22232
3.21976202,21938
3.23062846,21881
3.2414949,21589
3.25236134,21198
3.26322778,20955
3.27409422,20606
3.28496066,20557
3.2958271,20470
3.30669354,20360
3.31755998,20016
3.32842642,19956
3.33929286,19813
3.3501593,19451
3.36102574,19377
3.37189218,19257
3.38275862,18949
3.39362506,18604
3.4044915,18919
3.41535794,18494
3.42622438,18273
3.43709082,18136
3.44795726,17932
3.4588237,17614
3.46969014,17210
3.48055658,17376
3.49142302,17105
3.50228946,16887
3.5131559,16811
3.52402234,16637
3.53488878,16779
3.54575522,16324
3.55662166,16261
3.5674881,16143
3.57835454,15835
3.58922098,15520
3.60008742,15485
3.61095386,15123
3.6218203,15213
3.63268674,14920
3.64355318,14816
3.65441962,14794
3.66528606,14584
3.6761525,14685
3.68701894,14372
3.69788538,14277
3.70875182,14151
3.71961826,13889
3.7304847,13695
3.74135114,13866
3.75221758,13359
3.76308402,13557
3.77395046,13197
3.7848169,12867
3.79568334,12963
3.80654978,12923
3.81741622,12796
3.82828266,12668
3.8391491,12374
3.85001554,12322
3.86088198,12265
3.87174842,12098
3.88261486,11902
3.8934813,11883
3.90434774,11707
3.91521418,11565
3.92608062,11607
3.93694706,11415
3.9478135,11257
3.95867994,11280
3.96954638,11145
3.98041282,10902
3.99127926,10991
4.0021457,10676
4.01301214,10701
4.02387858,10742
4.03474502,10495
4.04561146,10375
4.0564779,10389
4.06734434,10319
4.07821078,10178
4.08907722,10021
4.09994366,9900
4.1108101,9743
4.12167654,9635
4.13254298,9748
4.14340942,9663
4.15427586,9416
4.1651423,9378
4.17600874,9186
4.18687518,9185
4.19774162,9111
4.20860806,9069
4.2194745,9037
4.23034094,8895
4.24120738,8907
4.25207382,8646
4.26294026,8393
4.2738067,8449
4.28467314,8503
4.29553958,8451
4.30640602,8098
4.31727246,8039
4.3281389,8255
4.33900534,7961
4.34987178,8041
4.36073822,7904
4.37160466,7762
4.3824711,7720
4.39333754,7756
4.40420398,7635
4.41507042,7702
4.42593686,7424
4.4368033,7425
4.44766974,7169
4.45853618,7196
4.46940262,7088
4.48026906,7237
4.4911355,7231
4.50200194,6968
4.51286838,6923
4.52373482,6858
4.53460126,6823
4.5454677,6708
4.55633414,6540
4.56720058,6697
4.57806702,6672
4.58893346,6409
4.5997999,6502
4.61066634,6434
4.62153278,6234
4.63239922,6376
4.64326566,6179
4.6541321,6045
4.66499854,6210
4.67586498,6151
4.68673142,6068
4.69759786,6044
4.7084643,5955
4.71933074,5836
4.73019718,5835
4.74106362,5560
4.75193006,5699
4.7627965,5585
4.77366294,5555
4.78452938,5629
4.79539582,5573
4.80626226,5331
4.8171287,5393
4.82799514,5365
4.83886158,5207
4.84972802,5177
4.86059446,5176
4.8714609,5064
4.88232734,5211
4.89319378,5094
4.90406022,5187
4.91492666,5067
4.9257931,4989
4.93665954,5067
4.94752598,4851
4.95839242,4957
4.96925886,4963
4.9801253,4785
4.99099174,4892
5.00185818,4526
5.01272462,4651
5.02359106,4673
5.0344575,4668
5.04532394,4749
5.05619038,4552
5.06705682,4457
5.07792326,4396
5.0887897,4499
5.09965614,4396
5.11052258,4563
5.12138902,4369
5.13225546,4284
5.1431219,4242
5.15398834,4289
5.16485478,4286
5.17572122,4078
5.18658766,4149
5.1974541,4168
5.20832054,4090
5.21918698,4079
5.23005342,4182
5.24091986,4016
5.2517863,4191
5.26265274,4004
5.27351918,3955
5.28438562,3857
5.29525206,3846
5.3061185,3765
5.31698494,3903
5.32785138,3752
5.33871782,3870
5.34958426,3780
5.3604507,3834
5.37131714,3797
5.38218358,3690
5.39305002,3727
5.40391646,3655
5.4147829,3695
5.42564934,3570
5.43651578,3616
5.44738222,3547
5.45824866,3473
5.4691151,3632
5.47998154,3382
5.49084798,3482
5.50171442,3546
5.51258086,3528
5.5234473,3438
5.53431374,3395
5.54518018,3391
5.55604662,3425
5.56691306,3328
5.5777795,3459
5.58864594,3326
5.59951238,3245
5.61037882,3220
5.62124526,3362
5.6321117,3278
5.64297814,3160
5.65384458,3244
5.66471102,3229
5.67557746,3201
5.6864439,3222
5.69731034,3210
5.70817678,3237
5.71904322,3035
5.72990966,3278
5.7407761,3083
5.75164254,3188
5.76250898,3169
5.77337542,3154
5.78424186,3013
5.7951083,3014
5.80597474,3083
5.81684118,2968
5.82770762,3065
5.83857406,3053
5.8494405,2951
5.86030694,2992
5.87117338,2913
5.88203982,2998
5.89290626,2992
5.9037727,3012
5.91463914,2996
5.92550558,3002
5.93637202,2917
5.94723846,2981
5.9581049,3009
5.96897134,2932
5.97983778,2953
5.99070422,3010
6.00157066,2976
6.0124371,2918
6.02330354,2856
6.03416998,2979
6.04503642,2902
6.05590286,2930
6.0667693,2915
6.07763574,2929
6.08850218,2876
6.09936862,2961
6.11023506,2868
6.1211015,2935
6.13196794,2946
6.14283438,2979
6.15370082,2842
6.16456726,2892
6.1754337,2896
6.18630014,2879
6.19716658,2915
6.20803302,2970
6.21889946,2983
6.2297659,2838
6.24063234,2821
6.25149878,2917
6.26236522,2873
6.27323166,2738
6.2840981,2940
6.29496454,2925
6.30583098,2839
6.31669742,2902
6.32756386,2821
6.3384303,2869
6.34929674,2908
6.36016318,2759
6.37102962,2782
6.38189606,2909
6.3927625,2919
6.40362894,2823
6.41449538,2927
6.42536182,2818
6.43622826,2846
6.4470947,2807
6.45796114,2842
6.46882758,2815
6.47969402,2792
6.49056046,2833
6.5014269,2928
6.51229334,2733
6.52315978,2800
6.53402622,2864
6.54489266,2729
6.5557591,2751
6.56662554,2823
6.57749198,2816
6.58835842,2771
6.59922486,2804
6.6100913,2771
6.62095774,2783
6.63182418,2832
6.64269062,2911
6.65355706,2691
6.6644235,2860
6.67528994,2804
6.68615638,2864
6.69702282,2838
6.70788926,2863
6.7187557,2747
6.72962214,2780
6.74048858,2790
6.75135502,2814
6.76222146,2821
6.7730879,2776
6.78395434,2807
6.79482078,2751
6.80568722,2837
6.81655366,2813
6.8274201,2725
6.83828654,2840
6.84915298,2792
6.86001942,2804
6.87088586,2786
6.8817523,2891
6.89261874,2897
6.90348518,2801
6.91435162,2793
6.92521806,2831
6.9360845,2792
6.94695094,2766
6.95781738,2798
6.96868382,2718
6.97955026,2831
6.9904167,2780
7.00128314,2795
7.01214958,2698
7.02301602,2845
7.03388246,2785
7.0447489,2704
7.05561534,2689
7.06648178,2842
7.07734822,2688
