"Angle","Counts"
3.00243322,24852
3.01329966,24703
3.0241661,24341
3.03503254,23963
3.04589898,23641
3.05676542,23193
3.06763186,22976
3.0784983,23024
3.08936474,22738
3.10023118,22475
3.11109762,22316
3.12196406,21886
3.1328305,21764
3.14369694,21489
3.15456338,21560
3.16542982,20973
3.17629626,20710
3.1871627,20557
3.19802914,20435
3.20889558,20057
3.21976202,19632
3.23062846,19931
3.2414949,19480
3.25236134,19359
3.26322778,19290
3.27409422,18629
3.28496066,18636
3.2958271,18444
3.30669354,18419
3.31755998,18458
3.32842642,17999
3.33929286,17615
3.3501593,17616
3.36102574,17327
3.37189218,17275
3.38275862,17261
3.39362506,16930
3.4044915,16919
3.41535794,16712
3.42622438,16533
3.43709082,16351
3.44795726,16457
3.4588237,16021
3.46969014,16177
3.48055658,15876
3.49142302,15745
3.50228946,15671
3.5131559,15532
3.52402234,15485
3.53488878,15407
3.54575522,15157
3.55662166,14992
3.5674881,14804
3.57835454,14863
3.58922098,14715
3.60008742,14438
3.61095386,14547
3.6218203,14335
3.63268674,14341
3.64355318,14032
3.65441962,14257
3.66528606,13758
3.6761525,13912
3.68701894,13714
3.69788538,13478
3.70875182,13574
3.71961826,13408
3.7304847,13465
3.74135114,13351
3.75221758,13247
3.76308402,13071
3.77395046,13165
3.7848169,13109
3.79568334,12959
3.80654978,12755
3.81741622,12651
3.82828266,12706
3.8391491,12362
3.85001554,12373
3.86088198,12420
3.87174842,12159
3.88261486,12202
3.8934813,12002
3.90434774,12038
3.91521418,11803
3.92608062,12038
3.93694706,11677
3.9478135,11861
3.95867994,11989
3.96954638,11583
3.98041282,11562
3.99127926,11415
4.0021457,11504
4.01301214,11566
4.02387858,11286
4.03474502,11343
4.04561146,11369
4.0564779,11068
4.06734434,11219
4.07821078,10917
4.08907722,10955
4.09994366,10732
4.1108101,10991
4.12167654,10793
4.13254298,10667
4.14340942,10661
4.15427586,10781
4.1651423,10600
4.17600874,10576
4.18687518,10399
4.19774162,10328
4.20860806,10457
4.2194745,10260
4.23034094,10257
4.24120738,10186
4.25207382,10459
4.26294026,10171
4.2738067,10016
4.28467314,10140
4.29553958,9991
4.30640602,9839
4.31727246,9995
4.3281389,9838
4.33900534,9866
4.34987178,9619
4.36073822,9736
4.37160466,9516
4.3824711,9499
4.39333754,9782
4.40420398,9529
4.41507042,9682
4.42593686,9440
4.4368033,9373
4.44766974,9549
4.45853618,9734
4.46940262,9467
4.48026906,9344
4.4911355,9364
4.50200194,9384
4.51286838,9187
4.52373482,9153
4.53460126,9210
4.5454677,9152
4.55633414,9169
4.56720058,9198
4.57806702,9088
4.58893346,9238
4.5997999,9014
4.61066634,9254
4.62153278,8948
4.63239922,9056
4.64326566,9060
4.6541321,8980
4.66499854,8958
4.67586498,8991
4.68673142,8966
4.69759786,8822
4.7084643,8785
4.71933074,8903
4.73019718,8844
4.74106362,8878
4.75193006,8539
4.7627965,8736
4.77366294,8812
4.78452938,8867
4.79539582,8718
4.80626226,8676
4.8171287,8863
4.82799514,8628
4.83886158,8703
4.84972802,8681
4.86059446,8584
4.8714609,8558
4.88232734,8498
4.89319378,8711
4.90406022,8604
4.91492666,8471
4.9257931,8475
4.93665954,8340
4.94752598,8568
4.95839242,8511
4.96925886,8396
4.9801253,8521
4.99099174,8495
5.00185818,8341
5.01272462,8621
5.02359106,8372
5.0344575,8320
5.04532394,8470
5.05619038,8393
5.06705682,8517
5.07792326,8503
5.0887897,8487
5.09965614,8309
5.11052258,8509
5.12138902,8421
5.13225546,8396
5.1431219,8329
5.15398834,8444
5.16485478,8411
5.17572122,8443
5.18658766,8370
5.1974541,8429
5.20832054,8503
5.21918698,8277
5.23005342,8533
5.24091986,8378
5.2517863,8505
5.26265274,8554
5.27351918,8336
5.28438562,8409
5.29525206,8476
5.3061185,8577
5.31698494,8352
5.32785138,8371
5.33871782,8335
5.34958426,8261
5.3604507,8336
5.37131714,8477
5.38218358,8464
5.39305002,8264
5.40391646,8363
5.4147829,8383
5.42564934,8498
5.43651578,8551
5.44738222,8466
5.45824866,8501
5.4691151,8497
5.47998154,8414
5.49084798,8578
5.50171442,8378
5.51258086,8407
5.5234473,8353
5.53431374,8509
5.54518018,8396
5.55604662,8283
5.56691306,8373
5.5777795,8552
5.58864594,8525
5.59951238,8348
5.61037882,8672
5.62124526,8504
5.6321117,8538
5.64297814,8472
5.65384458,8524
5.66471102,8571
5.67557746,8636
5.6864439,8569
5.69731034,8514
5.70817678,8430
5.71904322,8491
5.72990966,8463
5.7407761,8632
5.75164254,8538
5.76250898,8627
5.77337542,8569
5.78424186,8470
5.7951083,8633
5.80597474,8494
5.81684118,8510
5.82770762,8521
5.83857406,8635
5.8494405,8503
5.86030694,8461
5.87117338,8532
5.88203982,8616
5.89290626,8660
5.9037727,8665
5.91463914,8686
5.92550558,8589
5.93637202,8558
5.94723846,8761
5.9581049,8680
5.96897134,8664
5.97983778,8687
5.99070422,8572
6.00157066,8982
6.0124371,8659
6.02330354,8670
6.03416998,8814
6.04503642,8802
6.05590286,8784
6.0667693,8931
6.07763574,8911
6.08850218,8673
6.09936862,8970
6.11023506,9014
6.1211015,8798
6.13196794,8938
6.14283438,8987
6.15370082,8999
6.16456726,8991
6.1754337,8800
6.18630014,9074
6.19716658,8899
6.20803302,9013
6.21889946,8968
6.2297659,8922
6.24063234,9042
6.25149878,9065
6.26236522,9043
6.27323166,9067
6.2840981,8947
6.29496454,9091
6.30583098,9018
6.31669742,8820
6.32756386,8991
6.3384303,9115
6.34929674,9205
6.36016318,9141
6.37102962,9168
6.38189606,9144
6.3927625,9139
6.40362894,8962
6.41449538,9159
6.42536182,9125
6.43622826,9263
6.4470947,9184
6.45796114,9112
6.46882758,9146
6.47969402,9138
6.49056046,9400
6.5014269,9496
6.51229334,9285
6.52315978,9245
6.53402622,9195
6.54489266,9220
6.5557591,9031
6.56662554,9186
6.57749198,9400
6.58835842,9351
6.59922486,9266
6.6100913,9372
6.62095774,9425
