"Angle","Counts"
3.00243322,28209
3.01329966,28153
3.0241661,27833
3.03503254,27260
3.04589898,27277
3.05676542,26819
3.06763186,26639
3.0784983,26111
3.08936474,26480
3.10023118,26408
3.11109762,25698
3.12196406,25499
3.1328305,25291
3.14369694,25119
3.15456338,24901
3.16542982,24829
3.17629626,24509
3.1871627,24129
3.19802914,24148
3.20889558,23944
3.21976202,23641
3.23062846,23521
3.2414949,23192
3.25236134,23033
3.26322778,22464
3.27409422,22799
3.28496066,22531
3.2958271,22229
3.30669354,22314
3.31755998,21766
3.32842642,21594
3.33929286,21391
3.3501593,21016
3.36102574,21065
3.37189218,21074
3.38275862,21194
3.39362506,20977
3.4044915,20520
3.41535794,20349
3.42622438,20538
3.43709082,20205
3.44795726,20068
3.4588237,19767
3.46969014,19535
3.48055658,19426
3.49142302,19491
3.50228946,19292
3.5131559,18840
3.52402234,18963
3.53488878,18773
3.54575522,18645
3.55662166,18657
3.5674881,18220
3.57835454,18186
3.58922098,17990
3.60008742,17993
3.61095386,18042
3.6218203,17740
3.63268674,17790
3.64355318,17575
3.65441962,17425
3.66528606,17288
3.6761525,17080
3.68701894,17118
3.69788538,16814
3.70875182,16640
3.71961826,16298
3.7304847,16375
3.74135114,16505
3.75221758,16150
3.76308402,16173
3.77395046,16157
3.7848169,16070
3.79568334,15818
3.80654978,15969
3.81741622,15492
3.82828266,15419
3.8391491,15459
3.85001554,15252
3.86088198,15063
3.87174842,14938
3.88261486,14846
3.8934813,14695
3.90434774,14809
3.91521418,14727
3.92608062,14619
3.93694706,14616
3.9478135,14584
3.95867994,14289
3.96954638,14342
3.98041282,13948
3.99127926,14034
4.0021457,13961
4.01301214,14053
4.02387858,13853
4.03474502,13629
4.04561146,13750
4.0564779,13531
4.06734434,13468
4.07821078,13618
4.08907722,13317
4.09994366,13178
4.1108101,13021
4.12167654,12936
4.13254298,13021
4.14340942,12646
4.15427586,12713
4.1651423,12622
4.17600874,12762
4.18687518,12754
4.19774162,12566
4.20860806,12459
4.2194745,12326
4.23034094,12458
4.24120738,12317
4.25207382,12166
4.26294026,12134
4.2738067,12004
4.28467314,12057
4.29553958,11804
4.30640602,11746
4.31727246,11873
4.3281389,11851
4.33900534,11493
4.34987178,11518
4.36073822,11572
4.37160466,11218
4.3824711,11502
4.39333754,11343
4.40420398,11441
4.41507042,11280
4.42593686,11004
4.4368033,10990
4.44766974,11165
4.45853618,11142
4.46940262,11068
4.48026906,10941
4.4911355,10907
4.50200194,10772
4.51286838,10944
4.52373482,10705
4.53460126,10866
4.5454677,10772
4.55633414,10633
4.56720058,10427
4.57806702,10592
4.58893346,10567
4.5997999,10418
4.61066634,10305
4.62153278,10211
4.63239922,10548
4.64326566,10431
4.6541321,10302
4.66499854,10052
4.67586498,10277
4.68673142,9916
4.69759786,10356
4.7084643,9938
4.71933074,10082
4.73019718,9936
4.74106362,9921
4.75193006,9937
4.7627965,9721
4.77366294,9796
4.78452938,9708
4.79539582,9772
4.80626226,9519
4.8171287,9462
4.82799514,9632
4.83886158,9708
4.84972802,9500
4.86059446,9461
4.8714609,9513
4.88232734,9412
4.89319378,9303
4.90406022,9417
4.91492666,9412
4.9257931,9319
4.93665954,9338
4.94752598,9252
4.95839242,9220
4.96925886,9262
4.9801253,9244
4.99099174,9255
5.00185818,9221
5.01272462,9013
5.02359106,9100
5.0344575,9201
5.04532394,9104
5.05619038,9201
5.06705682,9167
5.07792326,8944
5.0887897,9117
5.09965614,9069
5.11052258,9116
5.12138902,9007
5.13225546,8983
5.1431219,8825
5.15398834,8789
5.16485478,8758
5.17572122,8615
5.18658766,8817
5.1974541,8717
5.20832054,8778
5.21918698,8692
5.23005342,8619
5.24091986,8653
5.2517863,8657
5.26265274,8621
5.27351918,8690
5.28438562,8647
5.29525206,8583
