"Angle","Counts"
3.00243322,26794
3.01329966,26315
3.0241661,26116
3.03503254,26324
3.04589898,25767
3.05676542,25675
3.06763186,25485
3.0784983,25107
3.08936474,24787
3.10023118,24554
3.11109762,24413
3.12196406,24181
3.1328305,24206
3.14369694,23860
3.15456338,23755
3.16542982,23701
3.17629626,23441
3.1871627,23042
3.19802914,23353
3.20889558,22821
3.21976202,22919
3.23062846,22620
3.2414949,22613
3.25236134,22118
3.26322778,22072
3.27409422,21623
3.28496066,22069
3.2958271,21630
3.30669354,21561
3.31755998,21306
3.32842642,20848
3.33929286,21092
3.3501593,20994
3.36102574,20726
3.37189218,20699
3.38275862,20554
3.39362506,20279
3.4044915,20338
3.41535794,19953
3.42622438,19923
3.43709082,19743
3.44795726,19908
3.4588237,19685
3.46969014,19571
3.48055658,19562
3.49142302,19194
3.50228946,19202
3.5131559,18847
3.52402234,18800
3.53488878,18475
3.54575522,18333
3.55662166,18550
3.5674881,18604
3.57835454,18113
3.58922098,18234
3.60008742,18079
3.61095386,17958
3.6218203,17923
3.63268674,18058
3.64355318,17622
3.65441962,17716
3.66528606,17474
3.6761525,17508
3.68701894,17237
3.69788538,17319
3.70875182,17284
3.71961826,17090
3.7304847,17016
3.74135114,16924
3.75221758,16609
3.76308402,16550
3.77395046,16455
3.7848169,16410
3.79568334,16420
3.80654978,16334
3.81741622,16316
3.82828266,16131
3.8391491,16083
3.85001554,15938
3.86088198,16065
3.87174842,15663
3.88261486,15985
3.8934813,15825
3.90434774,15697
3.91521418,15844
3.92608062,15406
3.93694706,15355
3.9478135,15362
3.95867994,15334
3.96954638,15080
3.98041282,14922
3.99127926,14989
4.0021457,15014
4.01301214,15031
4.02387858,14823
4.03474502,15110
4.04561146,14829
4.0564779,14627
4.06734434,14520
4.07821078,14551
4.08907722,14218
4.09994366,14455
4.1108101,14435
4.12167654,14269
4.13254298,14188
4.14340942,14070
4.15427586,14404
4.1651423,14044
4.17600874,13979
4.18687518,13818
4.19774162,13739
4.20860806,13822
4.2194745,13819
4.23034094,13909
4.24120738,13740
4.25207382,13664
4.26294026,13600
4.2738067,13569
4.28467314,13402
4.29553958,13491
4.30640602,13506
4.31727246,13434
4.3281389,13464
4.33900534,13432
4.34987178,13332
4.36073822,13322
4.37160466,13179
4.3824711,13123
4.39333754,13281
4.40420398,13239
4.41507042,13089
4.42593686,13071
4.4368033,13181
4.44766974,13278
4.45853618,12945
4.46940262,12673
4.48026906,12801
4.4911355,12726
4.50200194,12673
4.51286838,12919
4.52373482,12826
4.53460126,12582
4.5454677,12670
4.55633414,12307
4.56720058,12542
4.57806702,12591
4.58893346,12419
4.5997999,12594
4.61066634,12403
4.62153278,12398
4.63239922,12355
4.64326566,12568
4.6541321,12345
4.66499854,12275
4.67586498,12285
4.68673142,12347
4.69759786,12209
4.7084643,12152
4.71933074,12094
4.73019718,12203
4.74106362,12213
4.75193006,11979
4.7627965,11981
4.77366294,12072
4.78452938,11968
4.79539582,12149
4.80626226,12003
4.8171287,12072
4.82799514,11757
4.83886158,11919
4.84972802,11820
4.86059446,11933
4.8714609,11786
4.88232734,11766
4.89319378,11866
4.90406022,11980
4.91492666,11737
4.9257931,11839
4.93665954,11673
4.94752598,11609
4.95839242,11534
4.96925886,11725
4.9801253,11703
4.99099174,11714
5.00185818,11663
5.01272462,11498
5.02359106,11493
5.0344575,11392
5.04532394,11639
5.05619038,11649
5.06705682,11397
5.07792326,11807
5.0887897,11479
5.09965614,11583
5.11052258,11449
5.12138902,11264
5.13225546,11298
5.1431219,11507
5.15398834,11351
5.16485478,11249
5.17572122,11402
5.18658766,11378
5.1974541,11364
5.20832054,11291
5.21918698,11352
5.23005342,11373
5.24091986,11215
5.2517863,11125
5.26265274,11397
5.27351918,11210
5.28438562,11197
5.29525206,11226
5.3061185,11242
5.31698494,11234
5.32785138,11249
5.33871782,11268
5.34958426,11238
5.3604507,11179
5.37131714,11277
5.38218358,10967
5.39305002,11138
5.40391646,11038
5.4147829,11109
5.42564934,11055
5.43651578,11061
5.44738222,10840
5.45824866,11089
5.4691151,11024
5.47998154,11018
5.49084798,11252
5.50171442,10814
5.51258086,10942
5.5234473,10825
5.53431374,10953
5.54518018,10918
5.55604662,10832
5.56691306,10771
5.5777795,10988
5.58864594,10781
5.59951238,10934
5.61037882,10832
5.62124526,10864
5.6321117,11015
5.64297814,10852
5.65384458,10896
5.66471102,10785
5.67557746,10889
5.6864439,10651
5.69731034,10861
5.70817678,10698
5.71904322,10955
5.72990966,10830
5.7407761,10821
5.75164254,10983
5.76250898,10785
5.77337542,10870
5.78424186,10775
5.7951083,10824
5.80597474,10875
5.81684118,10793
5.82770762,10628
5.83857406,10798
5.8494405,10686
5.86030694,10902
5.87117338,10587
5.88203982,10768
5.89290626,10653
5.9037727,10775
5.91463914,10624
5.92550558,10765
5.93637202,10574
5.94723846,10613
5.9581049,10786
5.96897134,10884
5.97983778,10750
5.99070422,10724
6.00157066,10591
6.0124371,10723
6.02330354,10770
6.03416998,10601
6.04503642,10644
6.05590286,10715
6.0667693,10621
6.07763574,10758
6.08850218,10857
6.09936862,10762
6.11023506,10792
6.1211015,10608
6.13196794,10747
6.14283438,10744
6.15370082,10797
6.16456726,10772
6.1754337,10695
6.18630014,10753
6.19716658,10784
6.20803302,10750
6.21889946,10746
6.2297659,10669
6.24063234,10785
6.25149878,10661
6.26236522,10760
6.27323166,10728
6.2840981,10748
6.29496454,10617
6.30583098,10538
6.31669742,10700
6.32756386,10788
6.3384303,10576
6.34929674,10965
6.36016318,10583
6.37102962,10496
6.38189606,10781
6.3927625,10608
6.40362894,10603
6.41449538,10634
6.42536182,10598
6.43622826,10547
6.4470947,10464
6.45796114,10508
6.46882758,10551
6.47969402,10564
6.49056046,10613
6.5014269,10796
6.51229334,10668
6.52315978,10733
6.53402622,10654
6.54489266,10725
6.5557591,10591
6.56662554,10460
6.57749198,10644
6.58835842,10588
6.59922486,10771
6.6100913,10873
6.62095774,10543
6.63182418,10563
6.64269062,10584
6.65355706,10469
6.6644235,10520
6.67528994,10684
6.68615638,10593
6.69702282,10655
6.70788926,10573
6.7187557,10629
6.72962214,10503
6.74048858,10631
6.75135502,10524
6.76222146,10719
6.7730879,10737
6.78395434,10595
6.79482078,10639
6.80568722,10492
6.81655366,10648
6.8274201,10631
6.83828654,10604
6.84915298,10564
6.86001942,10476
6.87088586,10499
6.8817523,10420
6.89261874,10620
6.90348518,10493
6.91435162,10709
6.92521806,10499
6.9360845,10747
6.94695094,10556
6.95781738,10556
6.96868382,10316
6.97955026,10427
6.9904167,10441
7.00128314,10716
7.01214958,10538
7.02301602,10660
7.03388246,10635
7.0447489,10555
7.05561534,10579
7.06648178,10416
7.07734822,10700
7.08821466,10540
7.0990811,10523
7.10994754,10445
7.12081398,10415
7.13168042,10638
7.14254686,10476
7.1534133,10356
7.16427974,10484
7.17514618,10513
7.18601262,10513
7.19687906,10461
7.2077455,10417
7.21861194,10457
7.22947838,10470
7.24034482,10615
7.25121126,10364
7.2620777,10496
7.27294414,10460
7.28381058,10432
7.29467702,10536
7.30554346,10393
7.3164099,10575
7.32727634,10422
7.33814278,10541
7.34900922,10629
7.35987566,10672
7.3707421,10438
7.38160854,10384
7.39247498,10242
7.40334142,10449
7.41420786,10458
7.4250743,10550
7.43594074,10431
7.44680718,10533
7.45767362,10671
7.46854006,10542
7.4794065,10428
7.49027294,10483
7.50113938,10324
7.51200582,10505
7.52287226,10436
7.5337387,10400
7.54460514,10538
7.55547158,10470
7.56633802,10597
7.57720446,10519
7.5880709,10572
7.59893734,10470
7.60980378,10471
7.62067022,10320
7.63153666,10446
7.6424031,10387
7.65326954,10539
7.66413598,10565
7.67500242,10415
7.68586886,10482
7.6967353,10419
7.70760174,10216
7.71846818,10540
7.72933462,10397
7.74020106,10349
7.7510675,10422
7.76193394,10594
7.77280038,10467
7.78366682,10062
7.79453326,10400
7.8053997,10379
7.81626614,10455
7.82713258,10408
7.83799902,10312
7.84886546,10265
7.8597319,10204
7.87059834,10672
7.88146478,10412
7.89233122,10207
7.90319766,10302
7.9140641,10353
7.92493054,10219
7.93579698,10367
7.94666342,10377
7.95752986,10267
7.9683963,10437
7.97926274,10272
7.99012918,10379
8.00099562,10353
8.01186206,10428
8.0227285,10501
8.03359494,10279
8.04446138,10155
8.05532782,10498
8.06619426,10396
8.0770607,10487
8.08792714,10309
8.09879358,10419
8.10966002,10110
8.12052646,10415
8.1313929,10399
8.14225934,10398
8.15312578,10414
8.16399222,10089
8.17485866,10448
8.1857251,10216
8.19659154,10467
8.20745798,10372
8.21832442,10210
8.22919086,10438
8.2400573,10555
8.25092374,10170
8.26179018,10309
8.27265662,10269
8.28352306,10253
8.2943895,10201
8.30525594,10392
8.31612238,10483
8.32698882,10478
8.33785526,10224
8.3487217,10362
8.35958814,10186
8.37045458,10335
8.38132102,10375
8.39218746,10244
8.4030539,10368
8.41392034,10178
8.42478678,10403
8.43565322,10271
8.44651966,10331
8.4573861,10367
8.46825254,10291
8.47911898,10455
8.48998542,10411
8.50085186,10330
8.5117183,10407
8.52258474,10462
8.53345118,10265
8.54431762,10253
8.55518406,10292
8.5660505,10374
8.57691694,10230
8.58778338,10440
8.59864982,10287
8.60951626,10341
8.6203827,10306
8.63124914,10280
8.64211558,10143
8.65298202,10437
8.66384846,10328
8.6747149,10280
8.68558134,10211
8.69644778,10476
8.70731422,10171
8.71818066,10222
8.7290471,10226
8.73991354,10452
8.75077998,10409
8.76164642,10403
8.77251286,10144
8.7833793,10508
8.79424574,10255
8.80511218,10331
8.81597862,10511
8.82684506,10378
8.8377115,10563
8.84857794,10503
8.85944438,10409
8.87031082,10318
8.88117726,10326
8.8920437,10314
8.90291014,10419
8.91377658,10413
8.92464302,10270
8.93550946,10289
8.9463759,10352
8.95724234,10153
8.96810878,10361
8.97897522,10382
8.98984166,10479
9.0007081,10412
9.01157454,10444
9.02244098,10256
9.03330742,10326
9.04417386,10140
9.0550403,10302
9.06590674,10520
9.07677318,10246
9.08763962,10421
9.09850606,10221
9.1093725,10297
9.12023894,10382
9.13110538,10298
9.14197182,10252
9.15283826,10372
9.1637047,10359
9.17457114,10367
9.18543758,10451
9.19630402,10418
9.20717046,10503
9.2180369,10554
9.22890334,10438
9.23976978,10694
9.25063622,10302
9.26150266,10509
9.2723691,10522
9.28323554,10491
9.29410198,10338
9.30496842,10265
9.31583486,10637
9.3267013,10604
9.33756774,10582
9.34843418,10527
9.35930062,10443
9.37016706,10546
9.3810335,10610
9.39189994,10671
9.40276638,10360
9.41363282,10637
9.42449926,10667
9.4353657,10605
9.44623214,10628
9.45709858,10571
9.46796502,10591
9.47883146,10553
9.4896979,10726
9.50056434,10527
9.51143078,10691
9.52229722,10560
9.53316366,10728
9.5440301,10720
9.55489654,10578
9.56576298,10580
9.57662942,10759
9.58749586,10809
9.5983623,10733
9.60922874,10790
9.62009518,10674
9.63096162,10890
9.64182806,10745
9.6526945,10737
9.66356094,10917
9.67442738,10788
9.68529382,10783
9.69616026,10986
9.7070267,11006
9.71789314,11186
9.72875958,11206
9.73962602,11234
9.75049246,11184
9.7613589,11186
9.77222534,11099
9.78309178,11031
9.79395822,11118
9.80482466,11228
9.8156911,11367
9.82655754,11469
9.83742398,11323
9.84829042,11242
9.85915686,11102
9.8700233,11217
9.88088974,11322
9.89175618,11400
9.90262262,11285
9.91348906,11320
9.9243555,11378
9.93522194,11382
9.94608838,11477
9.95695482,11256
9.96782126,11337
9.9786877,11185
9.98955414,11380
10.00042058,11388
10.01128702,11166
10.02215346,11302
10.0330199,10952
10.04388634,10832
10.05475278,11012
10.06561922,10809
10.07648566,10820
10.0873521,10759
10.09821854,10832
10.10908498,10505
10.11995142,10682
10.13081786,10664
10.1416843,10683
10.15255074,10379
10.16341718,10326
10.17428362,10435
10.18515006,10347
10.1960165,10267
10.20688294,10453
10.21774938,10263
10.22861582,10241
10.23948226,10383
10.2503487,10184
10.26121514,10261
10.27208158,10221
10.28294802,10178
10.29381446,10250
10.3046809,10079
10.31554734,10093
10.32641378,9942
10.33728022,9928
10.34814666,10116
10.3590131,9848
10.36987954,9921
10.38074598,9876
10.39161242,9931
10.40247886,9990
10.4133453,9824
