"Angle","Counts"
3.00243322,25955
3.01329966,25229
3.0241661,25245
3.03503254,24517
3.04589898,24733
3.05676542,24509
3.06763186,24384
3.0784983,23816
3.08936474,23582
3.10023118,23247
3.11109762,23277
3.12196406,23075
3.1328305,22893
3.14369694,22522
3.15456338,22184
3.16542982,22134
3.17629626,21867
3.1871627,21631
3.19802914,21630
3.20889558,21122
3.21976202,21395
3.23062846,21039
3.2414949,20777
3.25236134,20589
3.26322778,20474
3.27409422,20343
3.28496066,20306
3.2958271,19877
3.30669354,19676
3.31755998,19447
3.32842642,19591
3.33929286,19344
3.3501593,18963
3.36102574,18868
3.37189218,18568
3.38275862,18728
3.39362506,18228
3.4044915,18650
3.41535794,18077
3.42622438,18351
3.43709082,17738
3.44795726,17887
3.4588237,17706
3.46969014,17439
3.48055658,17241
3.49142302,17316
3.50228946,17177
3.5131559,17043
3.52402234,16853
3.53488878,17003
3.54575522,16589
3.55662166,16359
3.5674881,16334
3.57835454,16193
3.58922098,16267
3.60008742,15965
3.61095386,15973
3.6218203,15769
3.63268674,15814
3.64355318,15583
3.65441962,15580
3.66528606,15267
3.6761525,15163
3.68701894,15202
3.69788538,14974
3.70875182,14820
3.71961826,14989
3.7304847,14796
3.74135114,14445
3.75221758,14619
3.76308402,14332
3.77395046,14368
3.7848169,14076
3.79568334,13975
3.80654978,14034
3.81741622,13909
3.82828266,13708
3.8391491,13698
3.85001554,13680
3.86088198,13530
3.87174842,13254
3.88261486,13177
3.8934813,13227
3.90434774,13139
3.91521418,12990
3.92608062,12864
3.93694706,12656
3.9478135,12783
3.95867994,12680
3.96954638,12812
3.98041282,12560
3.99127926,12449
4.0021457,12355
4.01301214,12342
4.02387858,12399
4.03474502,12330
4.04561146,12280
4.0564779,11964
4.06734434,12029
4.07821078,11880
4.08907722,11769
4.09994366,11852
4.1108101,11776
4.12167654,11586
4.13254298,11378
4.14340942,11349
4.15427586,11233
4.1651423,11447
4.17600874,11369
4.18687518,11130
4.19774162,11055
4.20860806,11029
4.2194745,10899
4.23034094,10813
4.24120738,11008
4.25207382,10828
4.26294026,10797
4.2738067,10813
4.28467314,10604
4.29553958,10691
4.30640602,10425
4.31727246,10390
4.3281389,10435
4.33900534,10434
4.34987178,10530
4.36073822,10408
4.37160466,10241
4.3824711,10188
4.39333754,10069
4.40420398,10074
4.41507042,10118
4.42593686,10092
4.4368033,9850
4.44766974,9848
4.45853618,9845
4.46940262,9732
4.48026906,9709
4.4911355,9760
4.50200194,9568
4.51286838,9720
4.52373482,9577
4.53460126,9472
4.5454677,9488
4.55633414,9467
4.56720058,9308
4.57806702,9292
4.58893346,9446
4.5997999,9294
4.61066634,9314
4.62153278,9188
4.63239922,9225
4.64326566,9140
4.6541321,8982
4.66499854,9048
4.67586498,8985
4.68673142,8975
4.69759786,8925
4.7084643,8792
4.71933074,8942
4.73019718,8831
4.74106362,8803
4.75193006,9035
4.7627965,8817
4.77366294,8828
4.78452938,8646
4.79539582,8727
4.80626226,8675
4.8171287,8364
4.82799514,8661
4.83886158,8747
4.84972802,8509
4.86059446,8546
4.8714609,8636
4.88232734,8466
4.89319378,8552
4.90406022,8445
4.91492666,8252
4.9257931,8255
4.93665954,8296
4.94752598,8321
4.95839242,8162
4.96925886,8312
4.9801253,8184
4.99099174,8225
5.00185818,8193
5.01272462,8127
5.02359106,8198
5.0344575,8177
5.04532394,7960
5.05619038,7863
5.06705682,8116
5.07792326,7882
5.0887897,8147
5.09965614,7942
5.11052258,7972
5.12138902,7808
5.13225546,7946
5.1431219,7940
5.15398834,7928
5.16485478,7907
5.17572122,7780
5.18658766,7768
5.1974541,7864
5.20832054,7612
5.21918698,7803
5.23005342,7746
5.24091986,7788
5.2517863,7772
5.26265274,7780
5.27351918,7653
5.28438562,7591
5.29525206,7655
5.3061185,7819
5.31698494,7591
5.32785138,7823
5.33871782,7561
5.34958426,7728
5.3604507,7676
5.37131714,7583
5.38218358,7618
5.39305002,7622
5.40391646,7549
5.4147829,7663
5.42564934,7415
5.43651578,7428
5.44738222,7569
5.45824866,7260
5.4691151,7489
5.47998154,7401
5.49084798,7388
5.50171442,7442
5.51258086,7276
5.5234473,7584
5.53431374,7330
5.54518018,7348
5.55604662,7406
5.56691306,7350
5.5777795,7352
5.58864594,7438
5.59951238,7359
5.61037882,7369
5.62124526,7299
5.6321117,7264
5.64297814,7317
5.65384458,7185
5.66471102,7316
5.67557746,7186
5.6864439,7130
5.69731034,7308
5.70817678,7218
5.71904322,7327
5.72990966,7301
5.7407761,7131
5.75164254,7088
5.76250898,7178
5.77337542,7377
5.78424186,7205
5.7951083,7107
5.80597474,7203
5.81684118,7265
5.82770762,7238
5.83857406,7154
5.8494405,7194
5.86030694,7008
5.87117338,7033
5.88203982,7049
5.89290626,7158
5.9037727,7118
5.91463914,7278
5.92550558,7146
5.93637202,7079
5.94723846,7109
5.9581049,7089
5.96897134,7176
5.97983778,7100
5.99070422,7067
6.00157066,6961
6.0124371,7109
6.02330354,7025
6.03416998,7203
6.04503642,7086
6.05590286,7000
6.0667693,7167
6.07763574,7190
6.08850218,7302
6.09936862,7021
6.11023506,7130
6.1211015,6953
6.13196794,7216
6.14283438,7083
6.15370082,7172
6.16456726,7183
6.1754337,7032
6.18630014,6999
6.19716658,6962
6.20803302,7122
6.21889946,6975
6.2297659,7125
6.24063234,7168
6.25149878,6996
6.26236522,7155
6.27323166,7068
6.2840981,7085
6.29496454,7119
6.30583098,7131
6.31669742,6920
6.32756386,7039
6.3384303,7047
6.34929674,6991
6.36016318,7079
6.37102962,6853
6.38189606,6990
6.3927625,7148
6.40362894,7031
6.41449538,7019
6.42536182,7074
6.43622826,6890
6.4470947,6823
6.45796114,6965
6.46882758,7128
6.47969402,6993
6.49056046,7046
6.5014269,7095
6.51229334,7084
6.52315978,7014
6.53402622,7072
6.54489266,7141
6.5557591,7097
6.56662554,6914
6.57749198,6886
6.58835842,6999
6.59922486,6985
6.6100913,6890
6.62095774,6988
6.63182418,7037
6.64269062,6959
6.65355706,6967
6.6644235,6977
6.67528994,7232
6.68615638,7010
6.69702282,6936
6.70788926,7018
6.7187557,6905
6.72962214,6870
6.74048858,6886
6.75135502,6980
6.76222146,6901
6.7730879,6910
6.78395434,6992
6.79482078,6941
6.80568722,6933
6.81655366,6865
6.8274201,6900
6.83828654,6890
6.84915298,6709
6.86001942,6842
6.87088586,6727
6.8817523,6855
6.89261874,6814
6.90348518,6958
6.91435162,6868
6.92521806,6795
6.9360845,6745
6.94695094,6836
6.95781738,6820
6.96868382,6673
6.97955026,6848
6.9904167,6756
7.00128314,6643
7.01214958,6673
7.02301602,6851
7.03388246,6872
7.0447489,6823
7.05561534,6738
7.06648178,6739
7.07734822,6512
7.08821466,6737
7.0990811,6718
7.10994754,6892
7.12081398,6869
7.13168042,6587
7.14254686,6861
7.1534133,6690
7.16427974,6676
7.17514618,6622
7.18601262,6727
7.19687906,6801
7.2077455,6708
7.21861194,6637
7.22947838,6694
7.24034482,6581
7.25121126,6655
7.2620777,6560
7.27294414,6755
7.28381058,6694
7.29467702,6575
7.30554346,6582
7.3164099,6600
7.32727634,6631
7.33814278,6664
7.34900922,6580
7.35987566,6728
7.3707421,6513
7.38160854,6563
7.39247498,6649
7.40334142,6692
7.41420786,6791
7.4250743,6561
7.43594074,6758
7.44680718,6671
7.45767362,6575
7.46854006,6353
7.4794065,6561
7.49027294,6651
7.50113938,6492
7.51200582,6627
7.52287226,6543
7.5337387,6592
7.54460514,6597
7.55547158,6434
7.56633802,6630
7.57720446,6619
7.5880709,6683
7.59893734,6514
7.60980378,6515
7.62067022,6388
7.63153666,6501
7.6424031,6415
7.65326954,6454
7.66413598,6283
7.67500242,6434
7.68586886,6535
7.6967353,6334
7.70760174,6514
7.71846818,6396
7.72933462,6525
7.74020106,6497
7.7510675,6512
7.76193394,6487
7.77280038,6573
7.78366682,6361
7.79453326,6418
7.8053997,6336
7.81626614,6416
7.82713258,6417
7.83799902,6362
7.84886546,6363
7.8597319,6422
7.87059834,6215
7.88146478,6386
7.89233122,6379
7.90319766,6354
7.9140641,6341
7.92493054,6479
7.93579698,6348
7.94666342,6323
7.95752986,6438
7.9683963,6247
7.97926274,6464
7.99012918,6473
8.00099562,6332
8.01186206,6248
8.0227285,6408
8.03359494,6295
8.04446138,6387
8.05532782,6364
8.06619426,6278
8.0770607,6301
8.08792714,6145
8.09879358,6283
8.10966002,6267
8.12052646,6360
8.1313929,6185
8.14225934,6236
8.15312578,6369
8.16399222,6250
8.17485866,6258
8.1857251,6252
8.19659154,6234
8.20745798,6323
8.21832442,6127
8.22919086,6230
8.2400573,6176
8.25092374,6276
8.26179018,6249
8.27265662,6266
8.28352306,6147
8.2943895,6345
8.30525594,6283
8.31612238,6277
8.32698882,6143
8.33785526,6337
8.3487217,6126
8.35958814,6184
8.37045458,6183
8.38132102,6228
8.39218746,6090
8.4030539,6317
8.41392034,6138
8.42478678,6179
8.43565322,6196
8.44651966,6221
8.4573861,6378
8.46825254,6294
8.47911898,6437
8.48998542,6188
8.50085186,6182
8.5117183,6281
8.52258474,6054
8.53345118,6129
8.54431762,6145
8.55518406,6290
8.5660505,6180
8.57691694,6131
8.58778338,6046
8.59864982,6116
8.60951626,6157
8.6203827,6213
8.63124914,6111
8.64211558,6188
8.65298202,6026
8.66384846,6193
8.6747149,6165
8.68558134,6090
8.69644778,6037
8.70731422,6017
8.71818066,6017
8.7290471,6101
8.73991354,6142
8.75077998,6158
8.76164642,6116
8.77251286,6091
8.7833793,6185
8.79424574,6099
8.80511218,6092
8.81597862,6111
8.82684506,6103
8.8377115,6243
8.84857794,6061
8.85944438,6137
8.87031082,6045
8.88117726,6094
8.8920437,6053
8.90291014,5936
8.91377658,6215
8.92464302,6089
8.93550946,6139
8.9463759,6032
8.95724234,6054
8.96810878,6022
8.97897522,6047
8.98984166,6238
9.0007081,6041
9.01157454,6015
9.02244098,6076
9.03330742,6032
9.04417386,6057
9.0550403,6004
9.06590674,6004
9.07677318,6158
