"Angle","Counts"
3.00243322,26542
3.01329966,26612
3.0241661,26193
3.03503254,25800
3.04589898,25612
3.05676542,25482
3.06763186,25006
3.0784983,24790
3.08936474,24428
3.10023118,24272
3.11109762,23785
3.12196406,23911
3.1328305,23229
3.14369694,23310
3.15456338,22993
3.16542982,22881
3.17629626,22604
3.1871627,22345
3.19802914,22045
3.20889558,22023
3.21976202,21796
3.23062846,21396
3.2414949,21357
3.25236134,21219
3.26322778,21068
3.27409422,20815
3.28496066,20399
3.2958271,20615
3.30669354,20405
3.31755998,20308
3.32842642,19719
3.33929286,19899
3.3501593,19441
3.36102574,19291
3.37189218,19312
3.38275862,18995
3.39362506,18866
3.4044915,18611
3.41535794,18539
3.42622438,18433
3.43709082,18106
3.44795726,18387
3.4588237,17991
3.46969014,17902
3.48055658,17691
3.49142302,17624
3.50228946,17448
3.5131559,17436
3.52402234,17205
3.53488878,17104
3.54575522,17044
3.55662166,16959
3.5674881,16835
3.57835454,16530
3.58922098,16455
3.60008742,16500
3.61095386,16242
3.6218203,16387
3.63268674,16179
3.64355318,16294
3.65441962,16019
3.66528606,16052
3.6761525,15826
3.68701894,15506
3.69788538,15769
3.70875182,15388
3.71961826,15640
3.7304847,15382
3.74135114,15197
3.75221758,15331
3.76308402,14950
3.77395046,14997
3.7848169,14857
3.79568334,14839
3.80654978,14808
3.81741622,14784
3.82828266,14751
3.8391491,14715
3.85001554,14506
3.86088198,14371
3.87174842,14457
3.88261486,14335
3.8934813,13932
3.90434774,14244
3.91521418,14058
3.92608062,13929
3.93694706,13852
3.9478135,13896
3.95867994,13913
3.96954638,13647
3.98041282,13768
3.99127926,13652
4.0021457,13406
4.01301214,13504
4.02387858,13618
4.03474502,13427
4.04561146,13400
4.0564779,13411
4.06734434,13356
4.07821078,13383
4.08907722,13201
4.09994366,13159
4.1108101,13196
4.12167654,13020
4.13254298,12984
4.14340942,12926
4.15427586,12851
4.1651423,12758
4.17600874,12972
4.18687518,12848
4.19774162,12773
4.20860806,12767
4.2194745,12550
4.23034094,12782
4.24120738,12745
4.25207382,12788
4.26294026,12599
4.2738067,12527
4.28467314,12479
4.29553958,12371
4.30640602,12503
4.31727246,12311
4.3281389,12287
4.33900534,12648
4.34987178,12398
4.36073822,12131
4.37160466,12411
4.3824711,12291
4.39333754,12306
4.40420398,12396
4.41507042,12360
4.42593686,12299
4.4368033,12409
4.44766974,12156
4.45853618,12107
4.46940262,12076
4.48026906,12299
4.4911355,11940
4.50200194,11958
4.51286838,12041
4.52373482,12101
4.53460126,11982
4.5454677,12055
4.55633414,12063
4.56720058,11857
4.57806702,11865
4.58893346,11758
4.5997999,12011
4.61066634,12009
4.62153278,12031
4.63239922,12188
4.64326566,11958
4.6541321,11896
4.66499854,11881
4.67586498,11896
4.68673142,12006
4.69759786,11792
4.7084643,11957
4.71933074,12060
4.73019718,11908
4.74106362,12029
4.75193006,11785
4.7627965,12074
4.77366294,12143
4.78452938,11936
4.79539582,11868
4.80626226,12119
4.8171287,12025
4.82799514,11957
4.83886158,11846
4.84972802,12031
4.86059446,11956
4.8714609,12149
4.88232734,12102
4.89319378,12217
4.90406022,12171
4.91492666,12175
4.9257931,12069
4.93665954,12255
4.94752598,12101
4.95839242,12259
4.96925886,12024
4.9801253,11990
4.99099174,12451
5.00185818,12181
5.01272462,12291
5.02359106,12287
5.0344575,12123
5.04532394,12340
5.05619038,12179
5.06705682,12340
5.07792326,12297
5.0887897,12398
5.09965614,12320
5.11052258,12404
5.12138902,12312
5.13225546,12333
5.1431219,12475
5.15398834,12367
5.16485478,12469
5.17572122,12512
5.18658766,12411
5.1974541,12292
5.20832054,12512
5.21918698,12796
5.23005342,12432
5.24091986,12551
5.2517863,12468
5.26265274,12534
5.27351918,12856
5.28438562,12724
5.29525206,12926
5.3061185,12376
5.31698494,12201
5.32785138,12595
5.33871782,12593
5.34958426,12941
5.3604507,12794
5.37131714,12745
5.38218358,12877
5.39305002,12655
5.40391646,12875
5.4147829,12892
5.42564934,13046
5.43651578,12908
5.44738222,12736
5.45824866,12915
5.4691151,12951
5.47998154,12868
5.49084798,12998
5.50171442,13136
5.51258086,13074
5.5234473,12980
5.53431374,13074
5.54518018,13094
5.55604662,13098
5.56691306,12929
5.5777795,13282
5.58864594,13031
5.59951238,13240
5.61037882,13233
5.62124526,13206
5.6321117,13041
5.64297814,13577
5.65384458,13069
5.66471102,13260
5.67557746,13294
5.6864439,13347
5.69731034,13128
5.70817678,13505
5.71904322,13316
5.72990966,13466
5.7407761,13236
5.75164254,13622
5.76250898,13420
5.77337542,13319
5.78424186,13382
5.7951083,13421
5.80597474,13519
5.81684118,13539
5.82770762,13584
5.83857406,13599
5.8494405,13449
5.86030694,13435
5.87117338,13597
5.88203982,13782
5.89290626,13770
5.9037727,13800
5.91463914,13837
5.92550558,13740
5.93637202,13741
5.94723846,14031
5.9581049,13879
5.96897134,13815
5.97983778,13874
5.99070422,13814
6.00157066,14005
6.0124371,13894
6.02330354,13924
6.03416998,14076
6.04503642,13948
6.05590286,14105
6.0667693,14058
6.07763574,14390
6.08850218,13874
6.09936862,14070
6.11023506,13978
6.1211015,14013
6.13196794,14123
6.14283438,14111
6.15370082,13998
6.16456726,14058
6.1754337,14118
6.18630014,14147
6.19716658,14060
6.20803302,14076
6.21889946,14109
6.2297659,14127
6.24063234,14482
6.25149878,14023
6.26236522,14298
6.27323166,14205
6.2840981,14222
6.29496454,14149
6.30583098,14237
6.31669742,14133
6.32756386,14019
6.3384303,14033
6.34929674,14134
6.36016318,14451
6.37102962,14115
6.38189606,14256
6.3927625,14371
6.40362894,14367
6.41449538,14211
6.42536182,14376
6.43622826,14265
6.4470947,14226
6.45796114,14354
6.46882758,14331
6.47969402,14083
6.49056046,14319
6.5014269,14198
6.51229334,14409
6.52315978,14321
6.53402622,14523
6.54489266,13973
6.5557591,14135
6.56662554,14247
6.57749198,14421
6.58835842,14246
6.59922486,14221
6.6100913,14334
6.62095774,14226
6.63182418,14222
6.64269062,14192
6.65355706,14098
6.6644235,14015
6.67528994,14428
6.68615638,14325
6.69702282,14061
6.70788926,14043
6.7187557,14187
6.72962214,14123
6.74048858,14024
6.75135502,13735
6.76222146,14297
6.7730879,14226
6.78395434,13830
6.79482078,14056
6.80568722,14228
6.81655366,14006
6.8274201,14037
6.83828654,14090
6.84915298,14001
6.86001942,14292
6.87088586,14109
6.8817523,13804
6.89261874,13930
6.90348518,14023
6.91435162,13843
6.92521806,13918
6.9360845,13796
6.94695094,13869
6.95781738,13918
6.96868382,13635
6.97955026,13659
6.9904167,13876
7.00128314,13614
7.01214958,13817
7.02301602,13545
7.03388246,13661
7.0447489,13484
7.05561534,13613
7.06648178,13352
7.07734822,13675
7.08821466,13590
7.0990811,13717
7.10994754,13566
7.12081398,13438
7.13168042,13293
7.14254686,13262
7.1534133,13572
7.16427974,13270
7.17514618,13234
7.18601262,13308
7.19687906,13236
7.2077455,13331
7.21861194,13192
7.22947838,13148
7.24034482,13353
7.25121126,12954
7.2620777,13069
