"Angle","Counts"
3.00243322,25316
3.01329966,25344
3.0241661,24777
3.03503254,24529
3.04589898,24410
3.05676542,24134
3.06763186,23761
3.0784983,23192
3.08936474,23025
3.10023118,23279
3.11109762,22783
3.12196406,22557
3.1328305,22106
3.14369694,21977
3.15456338,21684
3.16542982,21504
3.17629626,21201
3.1871627,20945
3.19802914,20708
3.20889558,20660
3.21976202,20454
3.23062846,20266
3.2414949,20012
3.25236134,20031
3.26322778,19869
3.27409422,19520
3.28496066,19293
3.2958271,18989
3.30669354,19042
3.31755998,18958
3.32842642,18652
3.33929286,18495
3.3501593,18253
3.36102574,18021
3.37189218,17998
3.38275862,17684
3.39362506,17579
3.4044915,17636
3.41535794,17488
3.42622438,17265
3.43709082,16890
3.44795726,17017
3.4588237,16757
3.46969014,16851
3.48055658,16420
3.49142302,16106
3.50228946,16231
3.5131559,16261
3.52402234,16159
3.53488878,15782
3.54575522,15718
3.55662166,15459
3.5674881,15527
3.57835454,15383
3.58922098,15161
3.60008742,15384
3.61095386,15222
3.6218203,15017
3.63268674,14781
3.64355318,15019
3.65441962,14802
3.66528606,14602
3.6761525,14594
3.68701894,14533
3.69788538,14259
3.70875182,14064
3.71961826,14133
3.7304847,14037
3.74135114,13916
3.75221758,13795
3.76308402,13827
3.77395046,13835
3.7848169,13748
3.79568334,13458
3.80654978,13421
3.81741622,13659
3.82828266,13387
3.8391491,13293
3.85001554,13280
3.86088198,13003
3.87174842,12978
3.88261486,13123
3.8934813,12817
3.90434774,12817
3.91521418,12603
3.92608062,12774
3.93694706,12515
3.9478135,12515
3.95867994,12605
3.96954638,12372
3.98041282,12385
3.99127926,12392
4.0021457,12102
4.01301214,12257
4.02387858,12320
4.03474502,12059
4.04561146,11940
4.0564779,12211
4.06734434,11890
4.07821078,11865
4.08907722,11629
4.09994366,11611
4.1108101,11992
4.12167654,11480
4.13254298,11569
4.14340942,11584
4.15427586,11467
4.1651423,11422
4.17600874,11117
4.18687518,11416
4.19774162,11491
4.20860806,11262
4.2194745,11198
4.23034094,11047
4.24120738,11083
4.25207382,11106
4.26294026,11029
4.2738067,10939
4.28467314,10917
4.29553958,10867
4.30640602,11027
4.31727246,10881
4.3281389,10859
4.33900534,10990
4.34987178,10832
4.36073822,10907
4.37160466,10534
4.3824711,10689
