"Angle","Counts"
3.00243322,25431
3.01329966,25259
3.0241661,24400
3.03503254,24376
3.04589898,24430
3.05676542,23624
3.06763186,23643
3.0784983,23332
3.08936474,23112
3.10023118,22796
3.11109762,22530
3.12196406,22596
3.1328305,22124
3.14369694,21742
3.15456338,21765
3.16542982,21424
3.17629626,21382
3.1871627,20995
3.19802914,20517
3.20889558,21066
3.21976202,20472
3.23062846,20309
3.2414949,20122
3.25236134,19616
3.26322778,19469
3.27409422,19383
3.28496066,19402
3.2958271,18981
3.30669354,18887
3.31755998,18573
3.32842642,18593
3.33929286,18420
3.3501593,17990
3.36102574,17980
3.37189218,17495
3.38275862,17802
3.39362506,17429
3.4044915,17330
3.41535794,17387
3.42622438,16946
3.43709082,17061
3.44795726,16755
3.4588237,16400
3.46969014,16629
3.48055658,16431
3.49142302,16277
3.50228946,16070
3.5131559,15990
3.52402234,15642
3.53488878,15602
3.54575522,15762
3.55662166,15344
3.5674881,15573
3.57835454,15135
3.58922098,15160
3.60008742,15199
3.61095386,15106
3.6218203,14749
3.63268674,14668
3.64355318,14670
3.65441962,14467
3.66528606,14408
3.6761525,14261
3.68701894,14151
3.69788538,13868
3.70875182,13955
3.71961826,13874
3.7304847,13894
3.74135114,13618
3.75221758,13645
3.76308402,13538
3.77395046,13547
3.7848169,13414
3.79568334,13438
3.80654978,13063
3.81741622,12914
3.82828266,12800
3.8391491,12769
3.85001554,12802
3.86088198,12823
3.87174842,12794
3.88261486,12589
3.8934813,12442
3.90434774,12482
3.91521418,12369
3.92608062,12025
3.93694706,12237
3.9478135,12217
3.95867994,11997
3.96954638,11867
3.98041282,11895
3.99127926,11887
4.0021457,11899
4.01301214,11639
4.02387858,11579
4.03474502,11777
4.04561146,11702
4.0564779,11600
4.06734434,11659
4.07821078,11262
4.08907722,11338
4.09994366,11272
4.1108101,11291
4.12167654,11220
4.13254298,11087
4.14340942,10924
4.15427586,10963
4.1651423,10889
4.17600874,10946
4.18687518,10948
4.19774162,10855
4.20860806,10680
4.2194745,10721
4.23034094,10561
4.24120738,10748
4.25207382,10358
4.26294026,10475
4.2738067,10364
4.28467314,10587
4.29553958,10267
4.30640602,10244
4.31727246,10525
4.3281389,10201
4.33900534,10463
4.34987178,10174
4.36073822,10255
4.37160466,10355
4.3824711,10162
4.39333754,10100
4.40420398,10210
4.41507042,9976
4.42593686,9996
4.4368033,10035
4.44766974,9882
4.45853618,9897
4.46940262,9838
4.48026906,9939
4.4911355,9894
4.50200194,9781
4.51286838,9936
4.52373482,9725
4.53460126,9662
4.5454677,9906
4.55633414,9551
4.56720058,9597
4.57806702,9884
4.58893346,9663
4.5997999,9716
4.61066634,9555
4.62153278,9452
4.63239922,9649
4.64326566,9598
4.6541321,9566
4.66499854,9603
4.67586498,9606
4.68673142,9522
4.69759786,9528
4.7084643,9538
4.71933074,9518
4.73019718,9527
4.74106362,9539
4.75193006,9447
4.7627965,9435
4.77366294,9314
4.78452938,9389
4.79539582,9457
4.80626226,9445
4.8171287,9372
4.82799514,9519
4.83886158,9477
4.84972802,9413
4.86059446,9493
4.8714609,9395
4.88232734,9519
4.89319378,9481
4.90406022,9414
4.91492666,9417
4.9257931,9357
4.93665954,9280
4.94752598,9339
4.95839242,9294
4.96925886,9509
4.9801253,9464
4.99099174,9386
5.00185818,9440
5.01272462,9511
5.02359106,9460
5.0344575,9554
5.04532394,9362
5.05619038,9412
5.06705682,9409
5.07792326,9475
5.0887897,9420
5.09965614,9291
5.11052258,9381
5.12138902,9405
5.13225546,9514
5.1431219,9449
5.15398834,9352
5.16485478,9423
5.17572122,9528
5.18658766,9313
5.1974541,9409
5.20832054,9508
5.21918698,9569
5.23005342,9449
5.24091986,9387
5.2517863,9762
5.26265274,9588
5.27351918,9676
5.28438562,9339
5.29525206,9825
5.3061185,9589
5.31698494,9538
5.32785138,9435
5.33871782,9624
5.34958426,9774
5.3604507,9633
5.37131714,9712
5.38218358,9744
5.39305002,9598
5.40391646,9646
5.4147829,9665
5.42564934,9804
5.43651578,9717
5.44738222,9686
5.45824866,9733
5.4691151,9754
5.47998154,9533
5.49084798,9815
5.50171442,9743
5.51258086,9782
5.5234473,9808
5.53431374,9900
5.54518018,9882
5.55604662,9780
5.56691306,9758
5.5777795,9838
5.58864594,9780
5.59951238,9987
5.61037882,9887
5.62124526,9670
5.6321117,10121
5.64297814,9945
5.65384458,10024
5.66471102,9957
5.67557746,10001
5.6864439,9869
5.69731034,9873
5.70817678,10123
5.71904322,10063
5.72990966,10126
5.7407761,10129
5.75164254,10045
5.76250898,9985
5.77337542,9981
5.78424186,10049
5.7951083,10084
5.80597474,10235
5.81684118,10192
5.82770762,10260
5.83857406,10463
5.8494405,10114
5.86030694,10062
5.87117338,10107
5.88203982,10228
5.89290626,10233
5.9037727,10283
5.91463914,10311
5.92550558,10316
5.93637202,10240
5.94723846,10422
5.9581049,10450
5.96897134,10355
5.97983778,10368
5.99070422,10287
6.00157066,10433
6.0124371,10396
6.02330354,10264
6.03416998,10210
6.04503642,10454
6.05590286,10450
6.0667693,10520
6.07763574,10452
6.08850218,10480
6.09936862,10426
6.11023506,10353
6.1211015,10353
6.13196794,10365
6.14283438,10369
6.15370082,10492
6.16456726,10578
6.1754337,10529
6.18630014,10555
6.19716658,10512
6.20803302,10329
6.21889946,10540
6.2297659,10388
6.24063234,10425
6.25149878,10586
6.26236522,10433
6.27323166,10539
6.2840981,10452
6.29496454,10472
6.30583098,10617
6.31669742,10518
6.32756386,10581
6.3384303,10553
6.34929674,10407
6.36016318,10677
6.37102962,10539
6.38189606,10482
6.3927625,10346
6.40362894,10254
6.41449538,10410
6.42536182,10252
6.43622826,10486
6.4470947,10258
6.45796114,10463
6.46882758,10538
6.47969402,10194
6.49056046,10373
6.5014269,10520
6.51229334,10314
6.52315978,10405
6.53402622,10201
6.54489266,10593
6.5557591,10269
6.56662554,10332
6.57749198,10229
6.58835842,10342
6.59922486,10327
6.6100913,10170
6.62095774,10416
6.63182418,10249
6.64269062,10114
6.65355706,10045
6.6644235,10178
6.67528994,10342
6.68615638,10160
6.69702282,10211
6.70788926,10207
6.7187557,10121
6.72962214,10274
6.74048858,10148
6.75135502,10132
6.76222146,10173
6.7730879,10251
6.78395434,9918
6.79482078,10114
6.80568722,10042
6.81655366,9982
6.8274201,9804
6.83828654,10066
6.84915298,10161
6.86001942,10090
6.87088586,9892
6.8817523,10035
6.89261874,9840
6.90348518,9962
6.91435162,9758
6.92521806,9980
6.9360845,9831
6.94695094,9892
6.95781738,9800
6.96868382,9792
6.97955026,9796
6.9904167,9688
7.00128314,9636
7.01214958,9792
7.02301602,9576
7.03388246,9525
7.0447489,9673
7.05561534,9714
7.06648178,9486
7.07734822,9382
7.08821466,9447
7.0990811,9401
7.10994754,9427
7.12081398,9644
7.13168042,9472
7.14254686,9386
7.1534133,9512
7.16427974,9432
7.17514618,9491
7.18601262,9509
7.19687906,9424
7.2077455,9229
7.21861194,9271
7.22947838,9164
7.24034482,9257
7.25121126,9245
7.2620777,9186
7.27294414,9237
7.28381058,9151
7.29467702,9195
7.30554346,9140
7.3164099,9059
7.32727634,9186
7.33814278,8930
7.34900922,9074
7.35987566,8904
7.3707421,9141
7.38160854,8919
7.39247498,8939
7.40334142,8939
7.41420786,8927
7.4250743,8879
7.43594074,8961
7.44680718,8905
7.45767362,8916
7.46854006,8803
7.4794065,8675
7.49027294,8653
7.50113938,8625
7.51200582,8773
7.52287226,8692
7.5337387,8613
7.54460514,8596
7.55547158,8760
7.56633802,8494
7.57720446,8708
7.5880709,8600
7.59893734,8540
7.60980378,8398
7.62067022,8466
7.63153666,8411
7.6424031,8503
7.65326954,8396
7.66413598,8393
7.67500242,8528
7.68586886,8361
7.6967353,8356
7.70760174,8310
7.71846818,8339
7.72933462,8349
7.74020106,8311
7.7510675,8397
7.76193394,8205
7.77280038,8151
7.78366682,8234
7.79453326,8124
7.8053997,8243
7.81626614,8050
7.82713258,8018
7.83799902,7971
7.84886546,7941
7.8597319,8151
7.87059834,7977
7.88146478,8006
7.89233122,7932
7.90319766,8052
7.9140641,7884
7.92493054,8260
7.93579698,7872
7.94666342,7803
7.95752986,7855
7.9683963,7888
7.97926274,7845
7.99012918,8062
8.00099562,7934
8.01186206,7829
8.0227285,7679
8.03359494,7736
8.04446138,7810
8.05532782,7681
8.06619426,7633
8.0770607,7569
8.08792714,7693
8.09879358,7682
8.10966002,7743
8.12052646,7602
8.1313929,7724
8.14225934,7725
8.15312578,7674
8.16399222,7506
8.17485866,7590
8.1857251,7468
8.19659154,7505
8.20745798,7580
8.21832442,7578
8.22919086,7485
8.2400573,7381
8.25092374,7523
8.26179018,7520
8.27265662,7514
8.28352306,7428
8.2943895,7393
8.30525594,7400
8.31612238,7333
8.32698882,7407
8.33785526,7299
8.3487217,7413
8.35958814,7401
8.37045458,7417
8.38132102,7296
8.39218746,7248
8.4030539,7258
8.41392034,7253
8.42478678,7194
8.43565322,7312
8.44651966,7264
8.4573861,7287
8.46825254,7194
8.47911898,7357
8.48998542,7131
8.50085186,6970
8.5117183,7175
8.52258474,7284
8.53345118,7048
8.54431762,7211
8.55518406,7096
8.5660505,7140
8.57691694,7077
8.58778338,7005
8.59864982,6979
8.60951626,7133
8.6203827,6977
8.63124914,7002
8.64211558,6922
8.65298202,6977
8.66384846,6879
8.6747149,6908
8.68558134,6988
8.69644778,7058
8.70731422,7047
8.71818066,6890
8.7290471,6985
8.73991354,6891
8.75077998,6873
8.76164642,6880
8.77251286,6816
8.7833793,6742
8.79424574,6948
8.80511218,6851
8.81597862,6941
8.82684506,6811
8.8377115,7006
8.84857794,6637
8.85944438,6854
8.87031082,6693
8.88117726,6838
8.8920437,6780
8.90291014,6738
8.91377658,6850
8.92464302,6915
8.93550946,6706
8.9463759,6685
8.95724234,6650
8.96810878,6639
8.97897522,6654
8.98984166,6896
9.0007081,6834
9.01157454,6793
9.02244098,6635
9.03330742,6645
9.04417386,6675
9.0550403,6730
9.06590674,6671
9.07677318,6623
9.08763962,6656
9.09850606,6651
9.1093725,6600
9.12023894,6669
9.13110538,6776
9.14197182,6658
9.15283826,6538
9.1637047,6687
9.17457114,6687
9.18543758,6573
9.19630402,6569
9.20717046,6607
9.2180369,6640
9.22890334,6698
9.23976978,6591
9.25063622,6583
9.26150266,6596
9.2723691,6595
9.28323554,6460
9.29410198,6509
9.30496842,6741
9.31583486,6514
9.3267013,6558
9.33756774,6689
9.34843418,6599
9.35930062,6523
9.37016706,6537
9.3810335,6580
9.39189994,6456
9.40276638,6556
9.41363282,6636
9.42449926,6730
9.4353657,6562
9.44623214,6577
9.45709858,6578
9.46796502,6525
9.47883146,6571
9.4896979,6891
9.50056434,6605
9.51143078,6437
9.52229722,6614
9.53316366,6635
9.5440301,6598
9.55489654,6720
9.56576298,6673
9.57662942,6657
9.58749586,6642
9.5983623,6660
9.60922874,6752
9.62009518,6741
9.63096162,6769
9.64182806,6570
9.6526945,6750
9.66356094,6831
9.67442738,6871
9.68529382,6954
9.69616026,6729
9.7070267,6792
9.71789314,6827
9.72875958,6921
9.73962602,6807
9.75049246,7001
9.7613589,6949
9.77222534,6931
9.78309178,7024
9.79395822,6885
9.80482466,6888
9.8156911,7040
9.82655754,6969
9.83742398,7030
9.84829042,7141
9.85915686,7083
9.8700233,6972
9.88088974,7030
9.89175618,7072
9.90262262,6921
9.91348906,7001
9.9243555,6923
9.93522194,6909
9.94608838,6854
9.95695482,6718
9.96782126,6856
9.9786877,6610
9.98955414,6570
10.00042058,6521
10.01128702,6525
10.02215346,6526
10.0330199,6467
10.04388634,6341
10.05475278,6286
10.06561922,6442
10.07648566,6358
10.0873521,6255
10.09821854,6331
10.10908498,6225
10.11995142,6288
10.13081786,6181
10.1416843,6127
10.15255074,6159
10.16341718,6061
10.17428362,6069
10.18515006,6002
10.1960165,6246
10.20688294,5974
10.21774938,6131
10.22861582,6015
10.23948226,5945
10.2503487,6037
10.26121514,6050
10.27208158,6109
10.28294802,5891
10.29381446,5830
10.3046809,5934
10.31554734,6033
10.32641378,5968
10.33728022,6001
10.34814666,6041
10.3590131,5900
10.36987954,6002
10.38074598,5917
10.39161242,5870
10.40247886,5909
10.4133453,5903
10.42421174,6071
10.43507818,5909
10.44594462,5894
10.45681106,5940
10.4676775,5877
10.47854394,5783
10.48941038,5920
10.50027682,5779
10.51114326,5781
10.5220097,5868
10.53287614,5912
10.54374258,5888
